time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;
3.91401;0.890180;0.889281;0.903914;0.903000;0.001035;2.366079;0.998989;1.410977;19.674258;10.300203;1967.425771;1030.020292;0.992981;22.363728;2.453058;0.992981;10.300203;0.711544;
3.95701;0.881465;0.880671;0.903815;0.903000;0.001103;2.521666;0.999098;1.398263;19.484775;10.202133;1948.477519;1020.213278;0.995104;22.101780;2.436978;0.995104;10.202133;0.708656;
4.00001;0.874665;0.874013;0.903675;0.903000;0.001165;2.662425;0.999254;1.387303;19.338263;10.146400;1933.826338;1014.640022;0.997349;21.896127;2.425284;0.997349;10.146400;0.705699;
4.04301;0.870080;0.869595;0.903504;0.903000;0.001215;2.777215;0.999442;1.378626;19.241072;10.132578;1924.107189;1013.257838;0.999582;21.754813;2.418247;0.999582;10.132578;0.702877;
4.08601;0.867837;0.867534;0.903316;0.903000;0.001251;2.858893;0.999650;1.372584;19.195775;10.157446;1919.577451;1015.744630;1.001674;21.681055;2.415815;1.001674;10.157446;0.700377;
4.12901;0.867896;0.867779;0.903123;0.903000;0.001271;2.904734;0.999864;1.369345;19.201256;10.215632;1920.125636;1021.563162;1.003505;21.673541;2.417665;1.003505;10.215632;0.698354;
4.172;0.870068;0.870130;0.902937;0.903000;0.001276;2.916056;1.000070;1.368894;19.253118;10.300323;1925.311839;1030.032306;1.004977;21.727032;2.423278;1.004977;10.300323;0.696916;
4.215;0.874042;0.874266;0.902769;0.903000;0.001267;2.897249;1.000256;1.371049;19.344316;10.403955;1934.431575;1040.395498;1.006019;21.833156;2.431996;1.006019;10.403955;0.696119;
4.258;0.879420;0.879785;0.902627;0.903000;0.001249;2.854552;1.000413;1.375488;19.465934;10.518796;1946.593393;1051.879559;1.006591;21.981285;2.443077;1.006591;10.518796;0.695968;
4.301;0.885758;0.886232;0.902518;0.903000;0.001223;2.794845;1.000534;1.381777;19.608009;10.637406;1960.800856;1063.740589;1.006689;22.159409;2.455733;1.006689;10.637406;0.696419;
4.344;0.892595;0.893145;0.902446;0.903000;0.001192;2.724680;1.000615;1.389411;19.760308;10.752967;1976.030762;1075.296750;1.006342;22.354943;2.469170;1.006342;10.752967;0.697393;
4.38699;0.899489;0.900077;0.902411;0.903000;0.001159;2.649672;1.000654;1.397841;19.913014;10.859500;1991.301433;1085.950037;1.005605;22.555448;2.482615;1.005605;10.859500;0.698781;
4.42999;0.906036;0.906627;0.902412;0.903000;0.001126;2.574249;1.000652;1.406521;20.057272;10.952001;2005.727238;1095.200130;1.004557;22.749249;2.495341;1.004557;10.952001;0.700462;
4.47299;0.911896;0.912454;0.902448;0.903000;0.001094;2.501714;1.000612;1.414930;20.185579;11.026534;2018.557912;1102.653424;1.003288;22.925949;2.506697;1.003288;11.026534;0.702310;
4.51599;0.916795;0.917291;0.902512;0.903000;0.001065;2.434500;1.000541;1.422604;20.292032;11.080296;2029.203233;1108.029555;1.001894;23.076839;2.516133;1.001894;11.080296;0.704206;
4.55899;0.920538;0.920946;0.902600;0.903000;0.001039;2.374503;1.000444;1.429156;20.372451;11.111665;2037.245091;1111.166474;1.000472;23.195213;2.523226;1.000472;11.111665;0.706042;
4.60199;0.923008;0.923309;0.902704;0.903000;0.001016;2.323372;1.000328;1.434293;20.424396;11.120238;2042.439629;1112.023806;0.999109;23.276585;2.527703;0.999109;11.120238;0.707723;
4.68798;0.924154;0.924230;0.902925;0.903000;0.000986;2.255070;1.000083;1.439686;20.444395;11.077405;2044.439455;1107.740519;0.996896;23.324983;2.528799;0.996896;11.077405;0.710298;
4.77398;0.920861;0.920729;0.903130;0.903000;0.000979;2.237574;0.999856;1.438896;20.367207;10.972322;2036.720680;1097.232186;0.995542;23.238283;2.520874;0.995542;10.972322;0.711670;
4.85997;0.914444;0.914160;0.903281;0.903000;0.000993;2.270105;0.999689;1.433035;20.222537;10.834737;2022.253717;1083.473689;0.995171;23.053447;2.506838;0.995171;10.834737;0.711779;
4.94597;0.906572;0.906218;0.903355;0.903000;0.001025;2.344202;0.999607;1.424008;20.047672;10.697437;2004.767248;1069.743693;0.995703;22.821358;2.490474;0.995703;10.697437;0.710772;
5;0.901548;0.901190;0.903359;0.903000;0.001052;2.404029;0.999603;1.417498;19.936964;10.621211;1993.696429;1062.121080;0.996439;22.670389;2.480321;0.996439;10.621211;0.709688;
