time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;
4.69409;-0.593602;-0.670102;0.799680;0.903000;0.003062;7.000000;1.129203;24.467761;-14.489294;10.547735;-1448.929360;1054.773544;1.094897;16.367246;2.592882;1.094897;10.547735;-0.226023;
4.69596;-0.550633;-0.621917;0.799420;0.903000;0.003062;7.000000;1.129570;24.543813;-12.774657;10.279743;-1277.465738;1027.974308;1.106221;14.840649;2.507845;1.106221;10.279743;-0.211722;
4.69596;-0.508347;-0.574214;0.799420;0.903000;0.003062;7.000007;1.129570;24.543813;-12.777127;10.203659;-1277.712702;1020.365889;1.105091;14.796460;2.507848;1.105091;10.203659;-0.203765;
4.69596;-0.508310;-0.574172;0.799420;0.903000;0.003061;6.998301;1.129570;24.543853;-12.776198;10.203524;-1277.619837;1020.352356;1.105097;14.795651;2.507817;1.105097;10.203524;-0.203755;
4.69596;-0.508273;-0.574130;0.799419;0.903000;0.003060;6.996594;1.129570;24.543894;-12.775270;10.203388;-1277.526969;1020.338823;1.105103;14.794842;2.507785;1.105103;10.203388;-0.203746;
4.69597;-0.508199;-0.574047;0.799419;0.903000;0.003059;6.993181;1.129571;24.543975;-12.773412;10.203118;-1277.341227;1020.311762;1.105114;14.793223;2.507722;1.105114;10.203118;-0.203728;
4.69597;-0.508051;-0.573880;0.799419;0.903000;0.003056;6.986356;1.129571;24.544138;-12.769697;10.202577;-1276.969715;1020.257653;1.105137;14.789986;2.507596;1.105137;10.202577;-0.203691;
4.69598;-0.507755;-0.573546;0.799418;0.903000;0.003050;6.972708;1.129573;24.544464;-12.762266;10.201495;-1276.226577;1020.149489;1.105183;14.783512;2.507345;1.105183;10.201495;-0.203618;
4.69599;-0.507163;-0.572879;0.799415;0.903000;0.003038;6.945418;1.129576;24.545115;-12.747398;10.199334;-1274.739848;1019.933372;1.105274;14.770568;2.506841;1.105274;10.199334;-0.203472;
4.69603;-0.505978;-0.571544;0.799411;0.903000;0.003014;6.890868;1.129582;24.546418;-12.717646;10.195020;-1271.764579;1019.501986;1.105455;14.744692;2.505834;1.105455;10.195020;-0.203179;
4.69609;-0.503605;-0.568869;0.799403;0.903000;0.002966;6.781885;1.129594;24.549023;-12.658068;10.186426;-1265.806822;1018.642606;1.105818;14.692991;2.503818;1.105818;10.186426;-0.202592;
4.69622;-0.498848;-0.563507;0.799386;0.903000;0.002871;6.564390;1.129618;24.554235;-12.538626;10.169374;-1253.862618;1016.937437;1.106537;14.589792;2.499786;1.106537;10.169374;-0.201416;
4.69647;-0.489288;-0.552732;0.799352;0.903000;0.002682;6.131311;1.129665;24.564661;-12.298609;10.135816;-1229.860931;1013.581615;1.107954;14.384245;2.491715;1.107954;10.135816;-0.199055;
4.69699;-0.469995;-0.530980;0.799286;0.903000;0.002306;5.273013;1.129758;24.585525;-11.814163;10.070893;-1181.416342;1007.089265;1.110704;13.976807;2.475556;1.110704;10.070893;-0.194295;
4.69801;-0.430745;-0.486717;0.799157;0.903000;0.001570;3.589529;1.129941;24.627298;-10.828586;9.949913;-1082.858646;994.991314;1.115862;13.178827;2.443235;1.115862;9.949913;-0.184627;
4.70006;-0.349912;-0.395501;0.798911;0.903000;0.000161;0.367382;1.130289;24.711011;-8.798542;9.744141;-879.854207;974.414141;1.124805;11.671972;2.379067;1.124805;9.744141;-0.164723;
4.70415;-0.181448;-0.205201;0.798472;0.903000;-0.002368;-5.413623;1.130911;24.879049;-4.567048;9.482187;-456.704814;948.218681;1.137185;9.255069;2.256434;1.137185;9.482187;-0.122815;
4.70493;-0.149051;-0.168580;0.798396;0.903000;-0.002799;-6.400006;1.131018;24.910939;-3.754066;9.460015;-375.406610;946.001473;1.138768;8.965032;2.234705;1.138768;9.460015;-0.114597;
4.70493;-0.148908;-0.168418;0.798396;0.903000;-0.002799;-6.400000;1.131018;24.910939;-3.749661;9.455566;-374.966105;945.556573;1.138706;8.932862;2.234614;1.138706;9.455566;-0.114593;
4.70493;-0.148866;-0.168370;0.798396;0.903000;-0.002799;-6.400000;1.131018;24.910980;-3.748605;9.455536;-374.860463;945.553631;1.138708;8.932482;2.234585;1.138708;9.455536;-0.114582;
4.70493;-0.148824;-0.168323;0.798396;0.903000;-0.002799;-6.400000;1.131018;24.911021;-3.747548;9.455507;-374.754820;945.550691;1.138710;8.932102;2.234557;1.138710;9.455507;-0.114572;
4.70493;-0.148740;-0.168228;0.798396;0.903000;-0.002799;-6.400000;1.131018;24.911104;-3.745435;9.455448;-374.543533;945.544816;1.138714;8.931342;2.234500;1.138714;9.455448;-0.114550;
4.70494;-0.148572;-0.168038;0.798396;0.903000;-0.002799;-6.400000;1.131019;24.911268;-3.741210;9.455331;-374.120953;945.533085;1.138721;8.929824;2.234386;1.138721;9.455331;-0.114508;
4.70494;-0.148235;-0.167657;0.798395;0.903000;-0.002799;-6.400000;1.131020;24.911598;-3.732758;9.455097;-373.275773;945.509696;1.138735;8.926793;2.234159;1.138735;9.455097;-0.114422;
4.70496;-0.147562;-0.166896;0.798393;0.903000;-0.002799;-6.400000;1.131022;24.912256;-3.715853;9.454632;-371.585333;945.463215;1.138764;8.920748;2.233705;1.138764;9.454632;-0.114252;
4.70499;-0.146216;-0.165375;0.798390;0.903000;-0.002799;-6.400000;1.131026;24.913573;-3.682041;9.453714;-368.204131;945.371434;1.138821;8.908733;2.232798;1.138821;9.453714;-0.113910;
4.70506;-0.143524;-0.162330;0.798384;0.903000;-0.002799;-6.400000;1.131035;24.916208;-3.614405;9.451926;-361.440463;945.192601;1.138934;8.885003;2.230989;1.138934;9.451926;-0.113226;
4.70518;-0.138137;-0.156240;0.798372;0.903000;-0.002799;-6.400000;1.131052;24.921477;-3.479082;9.448538;-347.908242;944.853842;1.139155;8.838753;2.227393;1.139155;9.448538;-0.111857;
4.70544;-0.127355;-0.144050;0.798348;0.903000;-0.002799;-6.400000;1.131086;24.932019;-3.208256;9.442519;-320.825626;944.251889;1.139579;8.751182;2.220292;1.139579;9.442519;-0.109111;
4.70595;-0.105768;-0.119640;0.798301;0.903000;-0.002799;-6.400000;1.131153;24.953109;-2.665985;9.433497;-266.598546;943.349738;1.140357;8.596412;2.206446;1.140357;9.433497;-0.103590;
4.70698;-0.062528;-0.070737;0.798210;0.903000;-0.002799;-6.400000;1.131282;24.995321;-1.579833;9.427478;-157.983268;942.747770;1.141625;8.373092;2.180203;1.141625;9.427478;-0.092436;
4.70902;0.023942;0.027091;0.798041;0.903000;-0.002799;-6.400000;1.131521;25.079863;0.592123;9.463066;59.212297;946.306631;1.143024;8.295163;2.133615;1.143024;9.463066;-0.069713;
4.71312;0.194780;0.220476;0.797757;0.903000;-0.002799;-6.400000;1.131924;25.249345;4.882288;9.719710;488.228811;971.971032;1.141346;9.529995;2.064730;1.141346;9.719710;-0.022852;
4.71722;0.359152;0.406643;0.797542;0.903000;-0.002799;-6.400000;1.132230;25.419274;9.007314;10.243108;900.731401;1024.310797;1.134313;12.045468;2.029386;1.134313;10.243108;0.025473;
4.72131;0.512256;0.580101;0.797392;0.903000;-0.002799;-6.400000;1.132443;25.589535;12.866208;10.992047;1286.620802;1099.204682;1.121925;15.125574;2.027481;1.121925;10.992047;0.074546;
4.72541;0.650647;0.736903;0.797301;0.903000;-0.002799;-6.400000;1.132571;25.760016;16.370352;11.922800;1637.035187;1192.279999;1.104218;18.397900;2.056853;1.104218;11.922800;0.123704;
4.7295;0.773699;0.876305;0.797265;0.903000;-0.002799;-6.400000;1.132623;25.930616;19.443421;13.014412;1944.342137;1301.441210;1.081587;21.703816;2.115555;1.081587;13.014412;0.172679;
4.7336;0.879444;0.996060;0.797275;0.903000;-0.002799;-6.400000;1.132608;26.101242;22.023907;14.237862;2202.390679;1423.786196;1.054400;24.957097;2.205206;1.054400;14.237862;0.221048;
4.7377;0.954312;1.080795;0.797322;0.903000;-0.002799;-6.400000;1.132542;26.271821;24.069146;15.562806;2406.914608;1556.280624;1.023006;28.106093;2.326149;1.023006;15.562806;0.265975;
4.74179;0.975322;1.104495;0.797386;0.903000;-0.002799;-6.400000;1.132450;26.442305;25.539573;16.966879;2553.957280;1696.687884;0.987653;31.120910;2.450229;0.987653;16.966879;0.300401;
4.74523;1.045002;1.183298;0.797462;0.903000;-0.002799;-6.400000;1.132342;26.585267;26.256398;17.977775;2625.639841;1797.777518;0.952502;33.415908;2.572508;0.952502;17.977775;0.340933;
4.74523;1.050361;1.189368;0.797462;0.903000;-0.002799;-6.400006;1.132342;26.585267;26.253540;17.958854;2625.354046;1795.885430;0.952210;33.404732;2.572655;0.952210;17.958854;0.341978;
4.74523;1.050382;1.189392;0.797462;0.903000;-0.002799;-6.398781;1.132342;26.585308;26.253692;17.959207;2625.369151;1795.920658;0.952200;33.405414;2.572693;0.952200;17.959207;0.342013;
4.74523;1.050388;1.189399;0.797462;0.903000;-0.002798;-6.397556;1.132342;26.585350;26.253843;17.959553;2625.384251;1795.955267;0.952190;33.406094;2.572730;0.952190;17.959553;0.342022;
4.74523;1.050400;1.189412;0.797462;0.903000;-0.002797;-6.395105;1.132342;26.585433;26.254144;17.960244;2625.414442;1796.024448;0.952171;33.407454;2.572805;0.952171;17.960244;0.342039;
4.74524;1.050426;1.189441;0.797463;0.903000;-0.002795;-6.390203;1.132342;26.585599;26.254748;17.961629;2625.474781;1796.162928;0.952131;33.410175;2.572955;0.952131;17.961629;0.342077;
4.74525;1.050476;1.189498;0.797463;0.903000;-0.002791;-6.380396;1.132342;26.585932;26.255953;17.964398;2625.595287;1796.439832;0.952053;33.415615;2.573255;0.952053;17.964398;0.342151;
4.74526;1.050576;1.189610;0.797463;0.903000;-0.002782;-6.360773;1.132341;26.586597;26.258356;17.969937;2625.835611;1796.993721;0.951896;33.426495;2.573855;0.951896;17.969937;0.342298;
4.74529;1.050775;1.189834;0.797464;0.903000;-0.002765;-6.321490;1.132340;26.587927;26.263135;17.981018;2626.313515;1798.101816;0.951582;33.448248;2.575057;0.951582;17.981018;0.342591;
4.74536;1.051168;1.190278;0.797466;0.903000;-0.002731;-6.242773;1.132338;26.590588;26.272583;18.003193;2627.258335;1800.319282;0.950953;33.491727;2.577466;0.950953;18.003193;0.343178;
4.74549;1.051938;1.191145;0.797469;0.903000;-0.002662;-6.084739;1.132333;26.595910;26.291040;18.047593;2629.104027;1804.759299;0.949695;33.578578;2.582304;0.949695;18.047593;0.344347;
4.74574;1.053408;1.192799;0.797475;0.903000;-0.002522;-5.766286;1.132324;26.606552;26.326196;18.136596;2632.619555;1813.659577;0.947172;33.751850;2.592062;0.947172;18.136596;0.346670;
4.74625;1.056069;1.195792;0.797489;0.903000;-0.002240;-5.119952;1.132305;26.627835;26.389467;18.315403;2638.946740;1831.540334;0.942102;34.096671;2.611899;0.942102;18.315403;0.351251;
4.74728;1.060270;1.200508;0.797516;0.903000;-0.001658;-3.790456;1.132267;26.670391;26.487822;18.676163;2648.782164;1867.616308;0.931872;34.779392;2.652831;0.931872;18.676163;0.360142;
4.74933;1.064181;1.204855;0.797570;0.903000;-0.000434;-0.991317;1.132190;26.755466;26.571505;19.409731;2657.150488;1940.973143;0.911088;36.116904;2.739494;0.911088;19.409731;0.376745;
4.75342;1.053940;1.193101;0.797676;0.903000;0.002235;5.109035;1.132039;26.925471;26.284678;20.920353;2628.467826;2092.035323;0.868550;38.678046;2.930001;0.868550;20.920353;0.404437;
4.75462;1.046235;1.184336;0.797705;0.903000;0.003062;7.000007;1.131997;26.975112;26.085728;21.373165;2608.572829;2137.316492;0.856064;39.396850;2.989245;0.856064;21.373165;0.410830;
4.75462;1.046373;1.184491;0.797705;0.903000;0.003062;7.000000;1.131997;26.975112;26.085961;21.371231;2608.596127;2137.123149;0.855966;39.397029;2.989423;0.855966;21.371231;0.410922;
4.75462;1.046366;1.184483;0.797706;0.903000;0.003062;7.000000;1.131997;26.975154;26.085772;21.371607;2608.577247;2137.160670;0.855955;39.397622;2.989474;0.855955;21.371607;0.410928;
4.75462;1.046359;1.184475;0.797706;0.903000;0.003062;7.000000;1.131997;26.975195;26.085584;21.371982;2608.558363;2137.198191;0.855944;39.398215;2.989524;0.855944;21.371982;0.410933;
4.75462;1.046344;1.184458;0.797706;0.903000;0.003062;7.000000;1.131997;26.975278;26.085206;21.372732;2608.520582;2137.273231;0.855923;39.399401;2.989625;0.855923;21.372732;0.410943;
4.75463;1.046315;1.184426;0.797706;0.903000;0.003062;7.000000;1.131997;26.975444;26.084450;21.374233;2608.444975;2137.423306;0.855881;39.401773;2.989826;0.855881;21.374233;0.410964;
4.75463;1.046257;1.184360;0.797706;0.903000;0.003062;7.000000;1.131997;26.975776;26.082936;21.377234;2608.293573;2137.723442;0.855797;39.406515;2.990230;0.855797;21.377234;0.411005;
4.75465;1.046141;1.184227;0.797706;0.903000;0.003062;7.000000;1.131996;26.976439;26.079900;21.383236;2607.990021;2138.323647;0.855628;39.415998;2.991036;0.855628;21.383236;0.411087;
4.75468;1.045907;1.183962;0.797707;0.903000;0.003062;7.000000;1.131995;26.977766;26.073799;21.395238;2607.379919;2139.523798;0.855290;39.434955;2.992648;0.855290;21.395238;0.411251;
4.75475;1.045435;1.183425;0.797709;0.903000;0.003062;7.000000;1.131993;26.980420;26.061477;21.419231;2606.147729;2141.923051;0.854614;39.472829;2.995873;0.854614;21.419231;0.411577;
4.75487;1.044472;1.182330;0.797712;0.903000;0.003062;7.000000;1.131988;26.985728;26.036354;21.467173;2603.635395;2146.717305;0.853260;39.548423;3.002319;0.853260;21.467173;0.412224;
4.75513;1.042468;1.180052;0.797718;0.903000;0.003062;7.000000;1.131979;26.996343;25.984189;21.562884;2598.418878;2156.288369;0.850548;39.698993;3.015200;0.850548;21.562884;0.413491;
4.75564;1.038155;1.175152;0.797731;0.903000;0.003062;7.000000;1.131961;27.017570;25.872182;21.753572;2587.218220;2175.357192;0.845104;39.997639;3.040916;0.845104;21.753572;0.415920;
4.75667;1.028305;1.163966;0.797755;0.903000;0.003062;7.000000;1.131927;27.060016;25.617456;22.131733;2561.745575;2213.173310;0.834145;40.584816;3.092124;0.834145;22.131733;0.420346;
4.75871;1.003704;1.136056;0.797800;0.903000;0.003062;7.000000;1.131863;27.144878;24.985251;22.872917;2498.525075;2287.291712;0.811980;41.717506;3.193369;0.811980;22.872917;0.427362;
4.76281;0.935034;1.058239;0.797869;0.903000;0.003062;7.000000;1.131765;27.314503;23.233587;24.276380;2323.358664;2427.638013;0.767074;43.806363;3.388976;0.767074;24.276380;0.433159;
4.76691;0.840454;0.951156;0.797904;0.903000;0.003062;7.000000;1.131716;27.484039;20.850343;25.564955;2085.034294;2556.495541;0.722917;45.646068;3.571451;0.722917;25.564955;0.426018;
4.771;0.721965;0.817072;0.797895;0.903000;0.003062;7.000000;1.131729;27.653557;17.872558;26.682565;1787.255757;2668.256484;0.680754;47.208438;3.735969;0.680754;26.682565;0.403722;
4.7751;0.583228;0.660112;0.797832;0.903000;0.003062;7.000000;1.131817;27.823144;14.358150;27.573551;1435.815026;2757.355070;0.642151;48.464632;3.879194;0.642151;27.573551;0.364887;
4.77919;0.426498;0.482798;0.797710;0.903000;0.003062;7.000000;1.131991;27.992903;10.387914;28.208896;1038.791445;2820.889625;0.609485;49.393389;3.999276;0.609485;28.208896;0.308516;
4.78329;0.251178;0.284408;0.797519;0.903000;0.003062;7.000000;1.132263;28.162953;6.060854;28.557817;606.085408;2855.781707;0.585300;49.971019;4.091478;0.585300;28.557817;0.232538;
4.78739;0.064562;0.073126;0.797254;0.903000;0.003062;7.000000;1.132639;28.333423;1.497356;28.599578;149.735581;2859.957810;0.572182;50.174936;4.143755;0.572182;28.599578;0.138586;
4.79148;-0.112072;-0.126991;0.796916;0.903000;0.003062;7.000000;1.133119;28.504443;-3.155496;28.020962;-315.549612;2802.096205;0.565244;49.886577;4.184696;0.565244;28.020962;0.047694;
4.79558;-0.301335;-0.341612;0.796502;0.903000;0.003062;7.000000;1.133707;28.676153;-7.749615;27.425722;-774.961470;2742.572201;0.578514;49.298010;4.185530;0.578514;27.425722;-0.053697;
4.79926;-0.451760;-0.512442;0.796070;0.903000;0.003062;7.000000;1.134323;28.831384;-11.692591;26.542899;-1169.259086;2654.289928;0.599432;48.386066;4.154710;0.599432;26.542899;-0.129477;
4.80295;-0.594897;-0.675211;0.795583;0.903000;0.003062;7.000000;1.135017;28.987371;-15.337225;25.519145;-1533.722472;2551.914460;0.631440;47.171746;4.102367;0.631440;25.519145;-0.197755;
4.80664;-0.727965;-0.826815;0.795047;0.903000;0.003062;7.000000;1.135783;29.144202;-18.569475;24.296985;-1856.947513;2429.698461;0.670854;45.624542;4.021659;0.670854;24.296985;-0.254152;
4.81032;-0.829135;-0.942456;0.794470;0.903000;0.003062;7.000000;1.136608;29.301950;-21.274512;22.924108;-2127.451221;2292.410835;0.715908;43.755980;3.915360;0.715908;22.924108;-0.289906;
4.81401;-0.898402;-1.021919;0.793862;0.903000;0.003062;7.000000;1.137477;29.460676;-23.370808;21.429425;-2337.080791;2142.942533;0.764294;41.576479;3.806322;0.764294;21.429425;-0.315156;
4.8177;-0.991052;-1.127981;0.793223;0.903000;0.003062;7.000000;1.138393;29.620436;-24.805056;19.848207;-2480.505626;1984.820682;0.814179;39.097458;3.692596;0.814179;19.848207;-0.352291;
4.82138;-1.110507;-1.265251;0.792546;0.903000;0.003062;7.000000;1.139367;29.781291;-25.465406;18.242599;-2546.540582;1824.259939;0.864717;36.323044;3.473771;0.864717;18.242599;-0.372179;
4.82373;-1.000617;-1.140680;0.792122;0.903000;0.003062;7.000000;1.139976;29.884212;-25.482560;16.987048;-2548.256022;1698.704792;0.891507;34.352507;3.411369;0.891507;16.987048;-0.340464;
4.82607;-0.989157;-1.128210;0.791705;0.903000;0.003062;7.000000;1.140577;29.987578;-25.188571;15.981433;-2518.857131;1598.143344;0.921623;32.367562;3.307204;0.921623;15.981433;-0.335115;
4.83077;-0.929707;-1.061492;0.790892;0.903000;0.003062;7.000000;1.141749;30.195608;-23.672306;14.092885;-2367.230642;1409.288479;0.978181;28.164245;3.095566;0.978181;14.092885;-0.315367;
4.83499;-0.836832;-0.956293;0.790196;0.903000;0.003062;7.000000;1.142754;30.384274;-21.308048;12.598429;-2130.804762;1259.842919;1.023737;24.180010;2.907594;1.023737;12.598429;-0.288847;
4.83921;-0.710846;-0.812989;0.789548;0.903000;0.003062;7.000000;1.143693;30.574223;-18.100107;11.359104;-1810.010732;1135.910390;1.063151;20.099944;2.729102;1.063151;11.359104;-0.255478;
4.84343;-0.556902;-0.637401;0.788959;0.903000;0.003062;7.000000;1.144547;30.765355;-14.185179;10.423670;-1418.517859;1042.366984;1.095691;16.065824;2.567273;1.095691;10.423670;-0.216362;
4.84641;-0.434693;-0.497758;0.788585;0.903000;0.003062;7.000000;1.145090;30.901022;-11.090792;10.007970;-1109.079213;1000.796986;1.114753;13.431163;2.467220;1.114753;10.007970;-0.185792;
4.84641;-0.434966;-0.498075;0.788585;0.903000;0.003062;7.000007;1.145090;30.901022;-11.081529;9.963888;-1108.152874;996.388773;1.114232;13.374528;2.466584;1.114232;9.963888;-0.185808;
4.84642;-0.434927;-0.498031;0.788584;0.903000;0.003061;6.998179;1.145090;30.901068;-11.080449;9.963764;-1108.044918;996.376428;1.114238;13.373666;2.466552;1.114238;9.963764;-0.185807;
4.84642;-0.434885;-0.497982;0.788584;0.903000;0.003060;6.996350;1.145090;30.901114;-11.079370;9.963640;-1107.936960;996.364041;1.114243;13.372804;2.466520;1.114243;9.963640;-0.185796;
4.84642;-0.434800;-0.497885;0.788584;0.903000;0.003059;6.992694;1.145091;30.901205;-11.077210;9.963393;-1107.721035;996.339269;1.114254;13.371080;2.466456;1.114254;9.963393;-0.185774;
4.84642;-0.434630;-0.497691;0.788584;0.903000;0.003055;6.985382;1.145091;30.901387;-11.072892;9.962898;-1107.289156;996.289753;1.114277;13.367632;2.466329;1.114277;9.962898;-0.185732;
4.84643;-0.434291;-0.497303;0.788583;0.903000;0.003049;6.970759;1.145093;30.901752;-11.064253;9.961908;-1106.425277;996.190787;1.114322;13.360737;2.466074;1.114322;9.961908;-0.185648;
4.84645;-0.433612;-0.496527;0.788581;0.903000;0.003036;6.941523;1.145096;30.902481;-11.046970;9.959931;-1104.697040;995.993143;1.114411;13.346954;2.465565;1.114411;9.959931;-0.185478;
4.84648;-0.432253;-0.494974;0.788577;0.903000;0.003011;6.883088;1.145101;30.903940;-11.012387;9.955990;-1101.238653;995.599012;1.114590;13.319413;2.464546;1.114590;9.955990;-0.185139;
4.84654;-0.429533;-0.491863;0.788569;0.903000;0.002960;6.766362;1.145112;30.906857;-10.943143;9.948154;-1094.314258;994.815372;1.114946;13.264428;2.462508;1.114946;9.948154;-0.184460;
4.84667;-0.424080;-0.485629;0.788554;0.903000;0.002858;6.533497;1.145135;30.912693;-10.804352;9.932666;-1080.435242;993.266605;1.115652;13.154855;2.458435;1.115652;9.932666;-0.183099;
4.84693;-0.413129;-0.473107;0.788524;0.903000;0.002655;6.070148;1.145179;30.924367;-10.525584;9.902433;-1052.558380;990.243285;1.117037;12.937361;2.450297;1.117037;9.902433;-0.180366;
4.84744;-0.391046;-0.447852;0.788464;0.903000;0.002254;5.153229;1.145266;30.947726;-9.963460;9.844948;-996.346012;984.494786;1.119703;12.509485;2.434059;1.119703;9.844948;-0.174859;
4.84846;-0.346214;-0.396566;0.788347;0.903000;0.001470;3.360520;1.145435;30.994485;-8.822211;9.742000;-882.221091;974.200017;1.124619;11.686605;2.401821;1.124619;9.742000;-0.163684;
4.85051;-0.254307;-0.291373;0.788128;0.903000;-0.000020;-0.045572;1.145753;31.088158;-6.482576;9.584868;-648.257619;958.486801;1.132779;10.214912;2.338870;1.132779;9.584868;-0.140719;
4.85461;-0.064943;-0.074445;0.787747;0.903000;-0.002643;-6.041319;1.146307;31.276049;-1.662251;9.469379;-166.225103;946.937934;1.142432;8.415527;2.223568;1.142432;9.469379;-0.092579;
4.85488;-0.052236;-0.059880;0.787725;0.903000;-0.002799;-6.400006;1.146340;31.288644;-1.338795;9.471157;-133.879460;947.115653;1.142768;8.375302;2.216562;1.142768;9.471157;-0.089269;
4.85488;-0.052151;-0.059783;0.787725;0.903000;-0.002799;-6.400000;1.146340;31.288644;-1.336654;9.471203;-133.665407;947.120339;1.142765;8.370103;2.216552;1.142765;9.471203;-0.089265;
4.85488;-0.052105;-0.059730;0.787724;0.903000;-0.002799;-6.400000;1.146340;31.288690;-1.335466;9.471212;-133.546601;947.121232;1.142766;8.369957;2.216526;1.142766;9.471212;-0.089252;
4.85488;-0.052058;-0.059676;0.787724;0.903000;-0.002799;-6.400000;1.146341;31.288736;-1.334278;9.471221;-133.427795;947.122127;1.142767;8.369812;2.216500;1.142767;9.471221;-0.089240;
4.85488;-0.051965;-0.059569;0.787724;0.903000;-0.002799;-6.400000;1.146341;31.288828;-1.331902;9.471239;-133.190183;947.123922;1.142769;8.369521;2.216448;1.142769;9.471239;-0.089216;
4.85489;-0.051778;-0.059355;0.787724;0.903000;-0.002799;-6.400000;1.146341;31.289012;-1.327150;9.471275;-132.714957;947.127536;1.142774;8.368940;2.216343;1.142774;9.471275;-0.089168;
4.8549;-0.051405;-0.058927;0.787723;0.903000;-0.002799;-6.400000;1.146342;31.289380;-1.317645;9.471349;-131.764504;947.134856;1.142783;8.367787;2.216134;1.142783;9.471349;-0.089070;
4.85491;-0.050658;-0.058071;0.787722;0.903000;-0.002799;-6.400000;1.146344;31.290115;-1.298636;9.471499;-129.863592;947.149863;1.142801;8.365509;2.215717;1.142801;9.471499;-0.088876;
4.85494;-0.049164;-0.056359;0.787719;0.903000;-0.002799;-6.400000;1.146348;31.291587;-1.260617;9.471814;-126.061745;947.181351;1.142837;8.361065;2.214883;1.142837;9.471814;-0.088488;
4.85501;-0.046177;-0.052935;0.787714;0.903000;-0.002799;-6.400000;1.146356;31.294529;-1.184580;9.472502;-118.457990;947.250208;1.142907;8.352630;2.213224;1.142907;9.472502;-0.087711;
4.85514;-0.040202;-0.046086;0.787704;0.903000;-0.002799;-6.400000;1.146371;31.300415;-1.032505;9.474114;-103.250466;947.411436;1.143043;8.337579;2.209932;1.143043;9.474114;-0.086155;
4.85539;-0.028253;-0.032389;0.787683;0.903000;-0.002799;-6.400000;1.146401;31.312188;-0.728372;9.478278;-72.837186;947.827800;1.143292;8.314783;2.203458;1.143292;9.478278;-0.083035;
4.8559;-0.004362;-0.005001;0.787643;0.903000;-0.002799;-6.400000;1.146460;31.335741;-0.120322;9.490349;-12.032221;949.034932;1.143702;8.298591;2.190952;1.143702;9.490349;-0.076767;
4.85693;0.043343;0.049696;0.787565;0.903000;-0.002799;-6.400000;1.146572;31.382875;1.093763;9.529362;109.376263;952.936195;1.144171;8.383301;2.167727;1.144171;9.529362;-0.064120;
4.85898;0.138099;0.158369;0.787425;0.903000;-0.002799;-6.400000;1.146776;31.477242;3.504862;9.665896;350.486223;966.589645;1.143719;8.989721;2.128534;1.143719;9.665896;-0.038430;
4.86307;0.322314;0.369727;0.787201;0.903000;-0.002799;-6.400000;1.147102;31.666303;8.190150;10.163494;819.014973;1016.349389;1.137374;11.476246;2.079790;1.137374;10.163494;0.014191;
4.86717;0.494677;0.567556;0.787048;0.903000;-0.002799;-6.400000;1.147325;31.855709;12.572400;10.986652;1257.239997;1098.665169;1.124705;14.862633;2.071533;1.124705;10.986652;0.067857;
4.87126;0.648919;0.744604;0.786960;0.903000;-0.002799;-6.400000;1.147454;32.045339;16.524554;12.070267;1652.455428;1207.026729;1.105691;18.546981;2.102495;1.105691;12.070267;0.121504;
4.87536;0.781047;0.896246;0.786929;0.903000;-0.002799;-6.400000;1.147499;32.235083;19.937410;13.346772;1993.740969;1334.677166;1.080353;22.266111;2.168114;1.080353;13.346772;0.174146;
4.87946;0.892096;1.023648;0.786947;0.903000;-0.002799;-6.400000;1.147473;32.424842;22.719278;14.783478;2271.927796;1478.347764;1.049263;25.911475;2.264503;1.049263;14.783478;0.225598;
4.88355;0.981441;1.126086;0.787005;0.903000;-0.002799;-6.400000;1.147388;32.614534;24.801490;16.334959;2480.149017;1633.495856;1.012959;29.416926;2.395752;1.012959;16.334959;0.275791;
4.88765;1.023372;1.174069;0.787088;0.903000;-0.002799;-6.400000;1.147268;32.804100;26.148203;17.955049;2614.820348;1795.504915;0.971990;32.739129;2.568831;0.971990;17.955049;0.319714;
4.88967;1.042284;1.195701;0.787136;0.903000;-0.002799;-6.400000;1.147198;32.897515;26.494320;18.584658;2649.432005;1858.465802;0.947678;34.192582;2.636289;0.947678;18.584658;0.339501;
4.88967;1.046004;1.199974;0.787136;0.903000;-0.002799;-6.400006;1.147198;32.897515;26.482010;18.479283;2648.201018;1847.928286;0.946144;34.130238;2.625823;0.946144;18.479283;0.339457;
4.88967;1.046010;1.199980;0.787136;0.903000;-0.002799;-6.398700;1.147198;32.897561;26.482142;18.479677;2648.214239;1847.967670;0.946133;34.130992;2.625864;0.946133;18.479677;0.339466;
4.88967;1.046015;1.199987;0.787136;0.903000;-0.002798;-6.397394;1.147198;32.897607;26.482275;18.480071;2648.227456;1848.007055;0.946122;34.131746;2.625905;0.946122;18.480071;0.339476;
4.88967;1.046026;1.199999;0.787136;0.903000;-0.002797;-6.394781;1.147198;32.897700;26.482539;18.480858;2648.253877;1848.085826;0.946099;34.133255;2.625987;0.946099;18.480858;0.339495;
